date_time,demand,scaled_temp,forecast,base_forecasts
2021-03-20 02:00:00,23692.64,-0.8772522119951176,23667.178326303478,23289.965061781488
2021-03-20 03:00:00,23771.05,-0.8689468311300298,23918.31887273331,23408.74289783189
2021-03-20 04:00:00,23968.39,-0.8689468311300298,24231.57106107107,23697.373884672834
2021-03-20 05:00:00,24407.4,-0.8440306885347663,24400.98823402113,23976.340495182405
2021-03-20 06:00:00,24974.12,-0.8357253076696786,24726.271295803937,24512.42172214146
2021-03-20 07:00:00,25928.91,-0.7360607372886249,25278.00908171883,24925.176178551344
2021-03-20 08:00:00,26635.43,-0.6114800243123076,26146.19423464781,25365.41811876092
2021-03-20 09:00:00,26116.34,-0.5118154539312539,25797.122196742115,25104.536751999192
2021-03-20 10:00:00,25476.08,-0.4038455026851125,25212.921473149807,24653.62123117415
2021-03-20 11:00:00,24720.33,-0.32079169403423435,24204.389366620584,24019.2956934353
2021-03-20 12:00:00,24097.42,-0.19621098105791726,23517.685430151254,23312.507913673617
2021-03-20 13:00:00,23174.49,-0.09654641067686354,22536.84486876606,22549.201202892535
2021-03-20 14:00:00,22129.76,-0.021797982891073302,21777.705745892734,21528.831850210496
2021-03-20 15:00:00,21282.25,0.05295044489471693,21159.148950982555,20564.040367815585
2021-03-20 16:00:00,20757.53,0.09447734922015597,21051.598107244925,20221.67181131621
2021-03-20 17:00:00,20761.26,0.0861719683550682,21172.62470323154,20414.124914433603
2021-03-20 18:00:00,21278.64,-0.046714125486336716,21968.58449654646,21420.4519473107
2021-03-20 19:00:00,21856.15,-0.15468407673247822,22939.502962673636,22032.90848716951
2021-03-20 20:00:00,22580.21,-0.36231859835967345,23427.663803483927,22701.367814633362
2021-03-20 21:00:00,22383.09,-0.2626540279786197,23106.461751549698,22406.516196234734
2021-03-20 22:00:00,22013.03,-0.33740245576441,22359.162267561656,21849.888567077425
2021-03-20 23:00:00,21410.65,-0.35401321749458564,21545.727713183333,21209.824570438326
2021-03-21 00:00:00,20824.73,-0.4370670261454637,21091.875087530185,20781.02314262715
2021-03-21 01:00:00,20481.95,-0.45367778787563934,20693.00777022317,20587.19673055917
2021-03-21 02:00:00,20399.12,-0.4952046922010784,20519.844535412434,20503.48498439203
2021-03-21 03:00:00,20522.48,-0.5616477391217809,20635.260611244692,20694.492011564704
2021-03-21 04:00:00,20796.95,-0.5865638817170443,20786.44622077583,20946.280432412903
2021-03-21 05:00:00,21235.61,-0.6530069286377467,21415.662352313917,21379.71499195356
2021-03-21 06:00:00,21723.89,-0.6530069286377467,21930.937754175728,21823.962644451283
2021-03-21 07:00:00,22834.26,-0.5118154539312539,22231.20497127279,21912.595988177713
2021-03-21 08:00:00,23589.49,-0.32079169403423435,22486.59704357124,21940.180876713814
2021-03-21 09:00:00,23234.65,-0.12146255327212702,21924.40915073032,21385.80608350855
2021-03-21 10:00:00,22753.1,-0.021797982891073302,21693.449304931473,21265.405056392065
2021-03-21 11:00:00,22406.9,0.09447734922015597,21187.49413006363,20713.001454678728
2021-03-21 12:00:00,22066.57,0.19414191960120977,20824.914949230377,20283.275376968304
2021-03-21 13:00:00,21442.4,0.28550110911717563,19937.416073212065,19562.032901567094
2021-03-21 14:00:00,20502.38,0.3934710603633172,19236.125840545727,18540.84018562767
2021-03-21 15:00:00,19660.85,0.44330334555384404,18864.992010504397,17946.07267683833
2021-03-21 16:00:00,19337.13,0.4765248690141953,18477.68461379658,17460.29470763647
2021-03-21 17:00:00,19574.49,0.4266925838236683,18330.908094882776,17572.20376056729
2021-03-21 18:00:00,20374.75,0.2439742047917366,18922.266946415013,18482.654675325586
2021-03-21 19:00:00,20982.44,-0.021797982891073302,19929.430713014415,19348.122739352173
2021-03-21 20:00:00,21703.32,-0.13807331500230258,20652.280065450228,20008.336493850777
2021-03-21 21:00:00,21527.37,-0.24604326624844414,20664.532318727575,20153.894950682534
2021-03-21 22:00:00,20808.74,-0.37062397922476126,20313.14146383413,19906.206663811718
2021-03-21 23:00:00,20019.24,-0.37062397922476126,19437.943073806455,19288.92298936619
2021-03-22 00:00:00,19201.06,-0.5035100730661661,19336.445025361747,19384.879656493275
2021-03-22 01:00:00,19034.67,-0.6613123095028346,19410.05069639747,19476.490202733323
2021-03-22 02:00:00,19113.13,-0.6613123095028346,19661.420596707037,19716.677539052154
2021-03-22 03:00:00,19452.15,-0.7111445946933614,19795.587878328166,19895.184868765988
2021-03-22 04:00:00,19776.14,-0.6197854051773956,19849.332286472672,19981.567353703296
2021-03-22 05:00:00,20448.38,-0.7194499755584491,20433.08437100945,20509.878494158696
2021-03-22 06:00:00,21653.02,-0.8025037842093272,21677.107019254647,21689.79098502638
2021-03-22 07:00:00,23897.43,-0.6696176903679224,23423.425264528967,23189.249961815403
2021-03-22 08:00:00,25342.42,-0.25434864711353194,23662.719857751257,23052.13736190263
2021-03-22 09:00:00,24639.5,-0.08824102981177576,22881.911885458056,22143.67444845639
2021-03-22 10:00:00,23364.12,0.2771957282520878,20986.174879008886,20340.391929881887
2021-03-22 11:00:00,22545.78,0.4516087264189318,20082.354299780283,19621.601644001756
2021-03-22 12:00:00,21827.14,0.5678840585301611,19724.737717001,19258.704883371174
2021-03-22 13:00:00,21297.99,0.6924647715064781,19072.113076600017,18490.722484413018
2021-03-22 14:00:00,20817.89,0.750602437562093,18582.072779199178,18030.741378854596
2021-03-22 15:00:00,20090.11,0.7838239610224441,18557.690631971647,17767.679304096415
2021-03-22 16:00:00,19653.72,0.792129341887532,18227.615506212165,17567.770037714406
2021-03-22 17:00:00,20094.63,0.7256862949668296,18153.064876495413,17667.464705917468
2021-03-22 18:00:00,20736.66,0.5928002011254245,19450.391434340643,18311.001209490933
2021-03-22 19:00:00,21197.91,0.16922577700594627,19794.592182623015,19114.91721929194
2021-03-22 20:00:00,21753.67,0.0861719683550682,20462.31550023085,19682.359870691595
2021-03-22 21:00:00,21369.8,0.02803430229945359,20152.922641092548,19618.44093965433
2021-03-22 22:00:00,20495.94,-0.17960021932774162,19839.028963099652,19367.925898311296
2021-03-22 23:00:00,19588.85,-0.3457078366294978,19162.30770839404,18875.218086613517
2021-03-23 00:00:00,18624.06,-0.2626540279786197,17842.104361929883,17972.10166103304
2021-03-23 01:00:00,18265.97,-0.22943250451826852,16979.05912531763,17500.565347405634
2021-03-23 02:00:00,18171.53,-0.37062397922476126,17556.22900647487,18056.75207065311
2021-03-23 03:00:00,18317.96,-0.5118154539312539,18199.994080874076,18647.36104140912
2021-03-23 04:00:00,18530.49,-0.5201208347963419,18549.118972148368,18850.79554951871
2021-03-23 05:00:00,19062.5,-0.45367778787563934,18820.26455180716,19060.65529911425
2021-03-23 06:00:00,20216.25,-0.46198316874072715,19856.80425053634,20010.148863251037
2021-03-23 07:00:00,22338.43,-0.37892936008984907,23002.859306234226,22042.144805645763
2021-03-23 08:00:00,23804.99,-0.10485179154195139,23564.85585873628,22493.304026859718
2021-03-23 09:00:00,23382.87,0.20244730046629755,22229.02986518753,21093.716701611873
2021-03-23 10:00:00,22325.96,0.4266925838236683,20939.500671069105,19894.96029325933
2021-03-23 11:00:00,21695.7,0.5512732967999855,19801.39576649689,19212.609414756393
2021-03-23 12:00:00,21278.7,0.617716343720688,19513.603246513496,19000.88511128326
2021-03-23 13:00:00,20670.66,0.7256862949668296,19242.599675811296,18522.878986037686
2021-03-23 14:00:00,20099.36,0.8336562462129711,19137.38010196301,18481.71389230808
2021-03-23 15:00:00,19558.16,0.8585723888082343,18528.38854825286,17974.164054507753
2021-03-23 16:00:00,19393.24,0.9000992931336733,17999.538389221554,17575.505880792272
2021-03-23 17:00:00,19679.08,0.8585723888082343,18142.50391365529,17734.189285462468
2021-03-23 18:00:00,20595.0,0.7256862949668296,19482.43639421132,18372.049579357426
2021-03-23 19:00:00,20979.55,0.3851656794982293,19863.411307365513,19043.028344001184
2021-03-23 20:00:00,21532.43,0.11939349181541946,20702.7869806411,19755.31277100653
2021-03-23 21:00:00,21103.7,0.3602495369029659,19906.62193881121,19081.486311661658
2021-03-23 22:00:00,20213.33,0.06125582575980486,19419.145903997414,18804.134546993915
2021-03-23 23:00:00,19097.11,0.09447734922015597,18180.227567501428,17839.499066947006
2021-03-24 00:00:00,18103.85,0.011423540569277886,17386.904600927457,17036.63040534452
2021-03-24 01:00:00,17714.52,-0.32079169403423435,17614.598084425765,17377.053111339555
2021-03-24 02:00:00,17620.13,-0.27095940884370756,17319.732278926454,17451.69547309737
2021-03-24 03:00:00,17776.96,-0.3124863131691466,17070.578941351712,17465.273135654
2021-03-24 04:00:00,18160.89,-0.36231859835967345,17285.69240953957,17688.98316265896
2021-03-24 05:00:00,18688.03,-0.45367778787563934,18060.76503461909,18206.312481068297
2021-03-24 06:00:00,19751.84,-0.21282174278809288,18381.79480703503,18522.6474926502
2021-03-24 07:00:00,21823.79,-0.07163026808160013,20283.148125861993,19932.0555739849
2021-03-24 08:00:00,23247.71,0.06956120662489264,21461.8455862841,20785.604250468627
2021-03-24 09:00:00,23436.65,0.25227958565682435,21748.679711967037,20578.268031248906
2021-03-24 10:00:00,22798.5,0.3851656794982293,21098.299244946807,19979.294531679338
2021-03-24 11:00:00,22236.81,0.5014410116094586,20703.648864980216,19530.396848206772
2021-03-24 12:00:00,21864.64,0.6011055819905124,20316.05955047354,19470.220227942355
2021-03-24 13:00:00,21289.83,0.5928002011254245,19826.652008914538,18977.28726088282
2021-03-24 14:00:00,20624.02,0.3685549177680537,19829.3160032155,19269.582668955416
2021-03-24 15:00:00,20410.92,0.21905806219647309,19853.571469497514,19584.471605521605
2021-03-24 16:00:00,20583.56,0.20244730046629755,20144.752424448543,20071.102500110774
2021-03-24 17:00:00,21257.35,0.2356688239266488,20591.950421025344,20265.45623553909
2021-03-24 18:00:00,22024.56,0.21905806219647309,22179.572334112687,20840.904069760774
2021-03-24 19:00:00,22083.48,0.19414191960120977,22047.416428834615,20852.95517749586
2021-03-24 20:00:00,22152.87,0.21905806219647309,21877.447271057168,20729.540945070567
2021-03-24 21:00:00,21505.9,0.21075268133138533,21026.916210841886,20046.66893454439
2021-03-24 22:00:00,20548.86,0.20244730046629755,20000.35488467152,19154.174872912543
2021-03-24 23:00:00,19505.1,0.19414191960120977,18785.738796071426,18103.66644415499
2021-03-25 00:00:00,18519.23,0.17753115787103405,17578.00272800893,17071.245474270367
2021-03-25 01:00:00,17972.87,0.16922577700594627,16400.87122015561,16450.94341953995
2021-03-25 02:00:00,17760.63,0.15261501527577073,15930.240217894487,16085.763237965213
2021-03-25 03:00:00,17646.87,0.12769887268050722,16062.294159062894,16194.496971415292
2021-03-25 04:00:00,17867.42,0.05295044489471693,16155.393822684522,16207.78893999299
2021-03-25 05:00:00,18117.7,0.04464506402962915,16621.09740905006,16701.277283033287
2021-03-25 06:00:00,18925.35,-0.055019506351424496,18147.155147213292,17934.710154358403
2021-03-25 07:00:00,20641.33,0.11939349181541946,19694.117049197263,19074.76499925508
2021-03-25 08:00:00,22027.37,0.2938064899822634,21234.972129720445,19996.144640314706
2021-03-25 09:00:00,22127.46,0.5014410116094586,21240.21342178143,19669.037452300403
2021-03-25 10:00:00,21632.35,0.6343271054508636,21049.749893235108,19541.376029981126
2021-03-25 11:00:00,21060.08,0.8004347227526197,20838.178540591227,19388.187196746196
2021-03-25 12:00:00,20768.56,0.8419616270780588,20542.008717776956,19283.06886417013
2021-03-25 13:00:00,20467.22,0.9499315783242003,20576.70677728518,19189.855247068663
2021-03-25 14:00:00,19934.38,1.0412907678401664,20403.011736609915,19011.165136782194
2021-03-25 15:00:00,19299.75,0.9914584826496393,19799.71260652223,18651.566237242583
2021-03-25 16:00:00,19206.57,0.8917939122685857,19379.301419064403,18499.295801686123
2021-03-25 17:00:00,19458.57,0.8004347227526197,19673.361642247284,18795.680887762526
2021-03-25 18:00:00,20101.8,0.700770152371566,20462.90067738797,19413.683003703823
2021-03-25 19:00:00,20350.45,0.5678840585301611,20808.937484501494,19637.143743883873
2021-03-25 20:00:00,20873.46,0.4599141072840196,20712.823671691993,19484.697171017604
2021-03-25 21:00:00,20517.99,0.35194415603787815,20013.327621484415,18999.334308905512
2021-03-25 22:00:00,19647.57,0.3353333943077024,19205.00311932172,18314.68167058412
2021-03-25 23:00:00,18544.66,0.25227958565682435,18151.339182967076,17444.69603412053
2021-03-26 00:00:00,17671.58,0.136004253545595,17451.563580464743,16734.936176626794
2021-03-26 01:00:00,17059.68,0.15261501527577073,16827.02556679618,16221.864350588896
2021-03-26 02:00:00,16831.87,0.2356688239266488,16636.14475660986,15974.213754157929
2021-03-26 03:00:00,16745.81,0.17753115787103405,16426.079944422494,15754.56472962258
2021-03-26 04:00:00,16823.5,0.05295044489471693,16942.331905257794,16054.715473254386
2021-03-26 05:00:00,17284.2,0.05295044489471693,17026.027650687578,16449.004321381064
2021-03-26 06:00:00,18100.24,0.0031181597041901074,17727.327625212536,17363.62906689372
2021-03-26 07:00:00,20050.64,0.011423540569277886,19851.04145182797,19155.129285423525
2021-03-26 08:00:00,21767.75,-0.055019506351424496,22085.80783868993,20987.002199063343
2021-03-26 09:00:00,22517.07,-0.09654641067686354,23117.420809048628,21821.65809847457
2021-03-26 10:00:00,22794.36,-0.14637869586739044,22695.1657049078,21665.76869498716
2021-03-26 11:00:00,22872.39,-0.1297679341372148,22585.467865089293,21600.933428139586
2021-03-26 12:00:00,22997.05,-0.08824102981177576,22360.422650865097,21580.76295628572
2021-03-26 13:00:00,22972.24,-0.06332488721651235,22244.469468367544,21282.488034471757
2021-03-26 14:00:00,22801.23,-0.07993564894668798,21927.869677105966,21008.03518453852
2021-03-26 15:00:00,22537.59,-0.16298945759756606,21566.31756793575,20983.754620931064
2021-03-26 16:00:00,22484.68,-0.18790560019282948,21541.676431091375,21228.647947068468
2021-03-26 17:00:00,22966.11,-0.21282174278809288,21905.961490439004,21673.179336721554
2021-03-26 18:00:00,23709.1,-0.27095940884370756,23102.67269618675,22357.563711969688
2021-03-26 19:00:00,23677.8,-0.22943250451826852,23150.01076697123,22345.58407212655
2021-03-26 20:00:00,23472.86,-0.27095940884370756,23131.82924664372,22244.534467571208
2021-03-26 21:00:00,22964.13,-0.33740245576441,22644.735666665736,21914.16778910117
2021-03-26 22:00:00,22331.34,-0.42876164528037586,22054.428474109187,21368.000854911934
2021-03-26 23:00:00,21511.94,-0.4702885496058149,20940.193297884874,20340.349257583606
2021-03-27 00:00:00,20652.21,-0.4702885496058149,19429.762394635087,19021.42617421547
2021-03-27 01:00:00,20047.2,-0.46198316874072715,19064.368239857744,18491.64124000564
2021-03-27 02:00:00,19902.32,-0.4952046922010784,18696.798960577602,18232.44127772731
2021-03-27 03:00:00,19871.85,-0.5035100730661661,18759.827907186434,18128.492759869314
2021-03-27 04:00:00,19865.54,-0.5118154539312539,18466.607346639754,18056.314734415035
2021-03-27 05:00:00,20074.67,-0.553342358256693,19022.308638559025,18483.42156289665
2021-03-27 06:00:00,20645.94,-0.5616477391217809,19572.58513111643,19292.34397859561
2021-03-27 07:00:00,21801.81,-0.5699531199868686,21618.135094865604,20568.12083065033
2021-03-27 08:00:00,22718.0,-0.5699531199868686,22217.65572281492,21714.12042332892
2021-03-27 09:00:00,23651.42,-0.5367315965265175,22926.025649414943,22503.995171790863
2021-03-27 10:00:00,24172.7,-0.5284262156614296,23645.825328251147,22943.282438810158
2021-03-27 11:00:00,24358.66,-0.5284262156614296,23754.31857534871,23148.46853318282
2021-03-27 12:00:00,24264.46,-0.45367778787563934,23750.014694903286,23119.896739358202
2021-03-27 13:00:00,23979.03,-0.36231859835967345,23233.070346716613,22640.168624881175
2021-03-27 14:00:00,23062.54,-0.30418093230405874,22654.834801736313,22102.777535562236
2021-03-27 15:00:00,22659.7,-0.295875551438971,21976.786507216682,21725.484094363746
2021-03-27 16:00:00,22513.52,-0.3124863131691466,21839.319290097923,21742.765198948444
2021-03-27 17:00:00,22935.68,-0.32079169403423435,22398.82063986578,22264.669208443407
2021-03-27 18:00:00,23784.5,-0.37892936008984907,23893.978483434177,23018.98354605439
2021-03-27 19:00:00,23992.06,-0.3872347409549368,23976.679471069994,23058.039179640484
2021-03-27 20:00:00,24050.67,-0.42876164528037586,23637.287124104798,22747.26340044797
2021-03-27 21:00:00,23650.29,-0.42876164528037586,23036.163775659552,22252.99648529026
2021-03-27 22:00:00,22932.81,-0.4204562644152881,22252.949451301905,21564.91345471122
2021-03-27 23:00:00,22004.01,-0.4370670261454637,21431.448562522357,20750.468691294383
2021-03-28 00:00:00,21249.21,-0.42876164528037586,21072.593351748284,20123.03730887975
2021-03-28 01:00:00,20584.79,-0.4204562644152881,20463.25079270616,19467.114307324973
2021-03-28 02:00:00,20534.98,-0.4370670261454637,20377.461950514444,19327.134828329163
2021-03-28 03:00:00,20515.4,-0.42876164528037586,20414.55166430967,19239.443743821364
2021-03-28 04:00:00,20525.51,-0.4702885496058149,20528.764897242585,19301.425108031675
2021-03-28 05:00:00,20856.56,-0.4952046922010784,20601.928197391077,19559.87602513528
2021-03-28 06:00:00,21349.04,-0.5035100730661661,20540.606546292845,20081.728762500916
2021-03-28 07:00:00,22144.61,-0.46198316874072715,21803.7143767312,20762.76889238159
2021-03-28 08:00:00,22883.76,-0.2875701705738832,21930.094402645555,21151.65802780117
2021-03-28 09:00:00,23669.8,-0.2045163619230051,22661.554474945056,21538.980913496503
2021-03-28 10:00:00,24265.24,0.011423540569277886,22700.70547198435,21521.50055804758
2021-03-28 11:00:00,24404.07,-0.005187221160897672,23064.30192916936,21932.97127044492
2021-03-28 12:00:00,24578.75,-0.06332488721651235,23356.918467708445,22359.275745326195
2021-03-28 13:00:00,24633.46,-0.07163026808160013,23211.94155063477,22332.359049850977
2021-03-28 14:00:00,24417.9,-0.021797982891073302,22421.645945989792,21759.634946747592
2021-03-28 15:00:00,24127.73,0.04464506402962915,21711.64031836168,21107.652476653024
2021-03-28 16:00:00,24045.12,0.06125582575980486,21422.565293005704,21007.062139045487
2021-03-28 17:00:00,24582.23,0.05295044489471693,21897.24137174581,21469.148953930307
2021-03-28 18:00:00,25234.28,0.15261501527577073,22592.42664329412,21739.21688101761
2021-03-28 19:00:00,24868.09,0.1027827300852439,22895.919541386178,21796.49622372908
2021-03-28 20:00:00,24412.2,0.07786658748998042,22974.488425405343,21697.776778482854
2021-03-28 21:00:00,23699.77,-0.013492602025985451,22557.32187111522,21370.709765374246
2021-03-28 22:00:00,22865.43,-0.06332488721651235,21720.897302637513,20659.60190596419
2021-03-28 23:00:00,21768.22,-0.16298945759756606,20777.635827422124,19957.51896394904
2021-03-29 00:00:00,20819.33,-0.2792647897087953,20538.637036444128,20005.455815425947
2021-03-29 01:00:00,20328.62,-0.32079169403423435,20274.782224163187,19464.44459318558
2021-03-29 02:00:00,20137.67,-0.4370670261454637,20370.521115662003,19502.069167937123
2021-03-29 03:00:00,20425.74,-0.4370670261454637,20497.046645298477,19537.0412238746
2021-03-29 04:00:00,20723.88,-0.5450369773916052,21046.410345047418,20059.094481786116
2021-03-29 05:00:00,21271.2,-0.6197854051773956,21707.198381521866,20640.538174645662
2021-03-29 06:00:00,22658.24,-0.7194499755584491,22424.466727133764,22281.368251235923
2021-03-29 07:00:00,24806.36,-0.7858930224791517,24387.62532986628,23934.1704941474
2021-03-29 08:00:00,26672.98,-0.7858930224791517,26314.278887169236,25213.88097931911
2021-03-29 09:00:00,27185.26,-0.7941984033442395,25922.912167955634,25052.414630352352
2021-03-29 10:00:00,26348.41,-0.7526714990188005,25280.71818009049,24593.66719676042
2021-03-29 11:00:00,25477.93,-0.6530069286377467,24694.249352285442,24084.85248730066
2021-03-29 12:00:00,24966.18,-0.6031746434472199,24460.29173659469,23965.36300009576
2021-03-29 13:00:00,24529.28,-0.5782585008519565,23881.93061338681,23668.79170312248
2021-03-29 14:00:00,23813.71,-0.4702885496058149,23197.299579660194,23286.07252779189
2021-03-29 15:00:00,22962.43,-0.44537240701055153,22306.50500544487,23014.438758337652
2021-03-29 16:00:00,22547.31,-0.4038455026851125,22144.669439307974,22913.84194647636
2021-03-29 17:00:00,22974.81,-0.4121508835502003,23552.26756188475,23628.912404793125
2021-03-29 18:00:00,23655.11,-0.44537240701055153,26169.76336215491,24473.71258852118
2021-03-29 19:00:00,24178.1,-0.5118154539312539,25336.862385004373,24488.888396720922
2021-03-29 20:00:00,25013.74,-0.553342358256693,25310.755102275423,24362.27987349119
2021-03-29 21:00:00,25088.47,-0.5616477391217809,24569.065347407723,23805.848665212725
2021-03-29 22:00:00,24296.95,-0.727755356423537,24136.07264011793,23418.335023145464
2021-03-29 23:00:00,23452.4,-0.6530069286377467,22828.176794643554,22228.227633012528
2021-03-30 00:00:00,22645.83,-0.7194499755584491,21591.812090326086,21109.785511918744
2021-03-30 01:00:00,22058.35,-0.727755356423537,21473.112058967934,20620.102878497077
2021-03-30 02:00:00,21966.69,-0.7194499755584491,21146.1784537701,20537.19116088075
2021-03-30 03:00:00,22252.8,-0.7360607372886249,21413.866783566682,20622.004727740365
2021-03-30 04:00:00,22422.69,-0.6862284520980979,21248.222960660827,20753.57296274057
2021-03-30 05:00:00,22850.85,-0.7194499755584491,21865.989329040858,21349.228002716092
2021-03-30 06:00:00,23852.38,-0.6613123095028346,22869.102462086674,22442.030234915015
2021-03-30 07:00:00,25795.22,-0.5699531199868686,25115.759541149288,24276.009289543683
2021-03-30 08:00:00,26698.78,-0.4370670261454637,26360.675757413024,25358.14982854678
2021-03-30 09:00:00,25954.59,-0.27095940884370756,26481.35066493382,25046.17126727441
2021-03-30 10:00:00,24683.92,-0.06332488721651235,25033.16134752543,23821.52713247259
2021-03-30 11:00:00,23707.97,0.11939349181541946,23887.334148168666,22598.692251621804
2021-03-30 12:00:00,23023.72,0.25227958565682435,23333.506385364733,22135.70482017552
2021-03-30 13:00:00,22365.93,0.3851656794982293,22490.867381106345,21214.863473564412
2021-03-30 14:00:00,21647.73,0.41008182209349275,21624.062225910304,20716.560025768704
2021-03-30 15:00:00,21005.23,0.5512732967999855,20898.527961723204,20145.015003691835
2021-03-30 16:00:00,20601.05,0.6094109628556001,20306.927289872587,19605.741728499735
2021-03-30 17:00:00,20856.77,0.5761894393952489,20721.88469768026,19849.33236562915
2021-03-30 18:00:00,21579.38,0.5346625350698099,20952.409866873055,20418.17711311004
2021-03-30 19:00:00,21731.25,0.4599141072840196,22013.39086138648,20729.449001797846
2021-03-30 20:00:00,22141.99,0.4183872029585805,22503.6218354271,21147.818931404006
2021-03-30 21:00:00,21769.53,0.35194415603787815,22313.094094459062,20956.143964785686
2021-03-30 22:00:00,20965.91,0.3021118708473512,21136.09372473846,20126.81325908518
2021-03-30 23:00:00,19860.88,0.26058496652191215,20126.389718233033,19234.980583317494
2021-03-31 00:00:00,18913.0,0.19414191960120977,19099.870824768484,18353.04439786966
2021-03-31 01:00:00,18422.58,0.1027827300852439,18483.11044399824,17923.052402379264
2021-03-31 02:00:00,18319.44,0.06956120662489264,18353.794436428394,17803.7238542375
2021-03-31 03:00:00,18222.86,0.05295044489471693,18439.839839557168,17837.141178272144
2021-03-31 04:00:00,18264.92,0.03633968316454137,18629.96782623626,17997.39292396937
2021-03-31 05:00:00,18606.52,0.04464506402962915,18594.928624245847,18148.237976858974
2021-03-31 06:00:00,19619.99,0.03633968316454137,19348.113728382617,18814.692411639775
2021-03-31 07:00:00,21334.71,0.07786658748998042,21386.946909284783,20424.576768530238
2021-03-31 08:00:00,22692.76,0.15261501527577073,22304.07507500232,21447.242935356837
2021-03-31 09:00:00,23012.2,0.185836538736122,22468.339444110876,21540.921982502845
2021-03-31 10:00:00,22653.05,0.2439742047917366,22290.941968037983,21093.44451619498
2021-03-31 11:00:00,22384.55,0.2938064899822634,21828.297238872776,20622.96670899888
2021-03-31 12:00:00,22171.36,0.34363877517279023,21488.371131645647,20379.44753702217
2021-03-31 13:00:00,21904.01,0.401776441228405,21168.24945658507,19938.731776840053
2021-03-31 14:00:00,21538.11,0.3353333943077024,20700.075517697667,19572.589118090447
2021-03-31 15:00:00,21130.81,0.26058496652191215,20664.62008778421,19930.09099339293
2021-03-31 16:00:00,21017.97,0.2356688239266488,20816.998414019847,20253.807933492582
2021-03-31 17:00:00,21733.29,0.09447734922015597,21345.97497326085,20807.716572531313
2021-03-31 18:00:00,22337.53,0.011423540569277886,22353.543785104986,21442.516638934612
2021-03-31 19:00:00,22498.49,-0.08824102981177576,22762.147948043534,21793.549007682384
2021-03-31 20:00:00,22436.84,-0.15468407673247822,23072.747517012056,21943.751877509243
2021-03-31 21:00:00,22045.68,-0.17960021932774162,22249.482747774975,21457.232226905144
2021-03-31 22:00:00,21252.09,-0.2377378853833563,21413.91052065557,20695.109926794798
2021-03-31 23:00:00,20504.13,-0.2875701705738832,20263.80250273382,19799.12379969188
2021-04-01 00:00:00,19446.83,-0.3457078366294978,19583.545285796514,19067.590839907683
2021-04-01 01:00:00,19073.59,-0.3955401218200247,19149.66567688733,18550.45908391689
2021-04-01 02:00:00,18990.29,-0.4204562644152881,19031.21255917822,18477.755210771622
2021-04-01 03:00:00,19124.79,-0.4370670261454637,18885.87279257585,18400.23034595576
2021-04-01 04:00:00,19259.26,-0.44537240701055153,18829.375983870697,18474.23751460279
2021-04-01 05:00:00,19678.32,-0.594869262582132,19968.260006180593,19266.29656489999
2021-04-01 06:00:00,20947.18,-0.5865638817170443,21335.49819053924,20434.036925212997
2021-04-01 07:00:00,23286.67,-0.644701547772659,23840.56688681307,22902.780654693568
2021-04-01 08:00:00,25154.86,-0.7028392138282736,25745.895465191603,24583.83769005633
2021-04-01 09:00:00,25788.97,-0.7858930224791517,26052.20870932675,25256.742969874354
2021-04-01 10:00:00,25879.91,-0.7194499755584491,25243.107027204973,24499.117569971208
2021-04-01 11:00:00,25596.03,-0.6031746434472199,24603.92905426325,23855.852406149923
2021-04-01 12:00:00,25324.75,-0.5367315965265175,24184.954183110232,23503.87259255712
2021-04-01 13:00:00,24800.71,-0.47859393047090276,23632.520021666387,22904.899553945805
2021-04-01 14:00:00,24211.4,-0.44537240701055153,22742.105071456626,22492.163820874935
2021-04-01 15:00:00,23624.44,-0.4204562644152881,22211.957300108057,22143.599671560365
2021-04-01 16:00:00,23608.06,-0.4121508835502003,22275.835640138805,22211.278200245095
2021-04-01 17:00:00,24163.4,-0.6363961669075711,23172.44238941495,23347.341612249023
2021-04-01 18:00:00,24767.98,-0.7360607372886249,24267.408509578338,23958.978884224816
2021-04-01 19:00:00,25466.57,-0.8689468311300298,24897.59163584558,24503.393933655752
2021-04-01 20:00:00,26185.12,-0.94369525891582,25023.38350009614,24754.475362919136
2021-04-01 21:00:00,26031.89,-1.0184436867016105,25255.961866305992,24996.337156322228
2021-04-01 22:00:00,25536.87,-1.0433598292968738,24213.030662004683,23994.740120639777
2021-04-01 23:00:00,24651.72,-1.0516652101619615,23450.509489677344,23098.145812019087
2021-04-02 00:00:00,23846.74,-1.068275971892137,22978.012102401517,22340.468452816993
2021-04-02 01:00:00,23423.12,-1.068275971892137,22811.245522635912,21937.13102653607
2021-04-02 02:00:00,23318.74,-1.0599705910270494,22781.76603940478,22023.984668835583
2021-04-02 03:00:00,23433.63,-1.0433598292968738,23148.887065311326,22040.479429904313
2021-04-02 04:00:00,23715.05,-1.1014974953524885,23710.48808241945,22401.168232616987
2021-04-02 05:00:00,24241.98,-1.1679405422731908,23739.31863107622,22960.844338886873
2021-04-02 06:00:00,25090.07,-1.1762459231382787,24534.085032063816,24218.834906986274
2021-04-02 07:00:00,26568.27,-1.1513297805430152,26663.838404717593,26403.268101279704
2021-04-02 08:00:00,27150.28,-1.1014974953524885,28299.1395393877,27802.980754464646
2021-04-02 09:00:00,26685.58,-1.0433598292968738,28196.430356259876,27777.166946404715
